Algusaeg,Lõppaeg,Kaloreid (kcal),Kaugus (m),Minimaalne laiuskraad (kraadi),Minimaalne pikkuskraad (kraadi),Maksimaalne laiuskraad (kraadi),Maksimaalne pikkuskraad (kraadi),Keskmine kiirus (m/s),Max kiirus (m/s),Min kiirus (m/s),Sammuloend,Keskmine kaal (kg),Max kaal (kg),Min kaal (kg),Inaktiivsus kestus (ms),Kõndimine kestus (ms)
00:00:00.000+03:00,00:15:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
00:15:00.000+03:00,00:30:00.000+03:00,15.854166081985502,,58.11792755126953,24.49369239807129,58.11792755126953,24.49369239807129,,,,1,,,,900000,
00:30:00.000+03:00,00:45:00.000+03:00,15.854166081985502,,,,,,,,,0,,,,900000,
00:45:00.000+03:00,01:00:00.000+03:00,15.854166081985502,,,,,,,,,,,,,900000,
01:00:00.000+03:00,01:15:00.000+03:00,15.854166081985502,,,,,,,,,,,,,900000,
01:15:00.000+03:00,01:30:00.000+03:00,15.854166081985502,,58.11787414550781,24.493680953979492,58.11787414550781,24.493680953979492,0.5990490913391113,0.5990490913391113,0.5990490913391113,,,,,900000,
01:30:00.000+03:00,01:45:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
01:45:00.000+03:00,02:00:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
02:00:00.000+03:00,02:15:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
02:15:00.000+03:00,02:30:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
02:30:00.000+03:00,02:45:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
02:45:00.000+03:00,03:00:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
03:00:00.000+03:00,03:15:00.000+03:00,15.854166081985502,,,,,,,,,0,,,,900000,
03:15:00.000+03:00,03:30:00.000+03:00,15.854166081985502,,,,,,,,,,,,,900000,
03:30:00.000+03:00,03:45:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
03:45:00.000+03:00,04:00:00.000+03:00,15.854166081985502,,,,,,,,,1,,,,900000,
04:00:00.000+03:00,04:15:00.000+03:00,15.854166081985502,,,,,,,,,0,,,,900000,
04:15:00.000+03:00,04:30:00.000+03:00,15.854166081985502,,,,,,,,,,,,,900000,
04:30:00.000+03:00,04:45:00.000+03:00,15.854166081985502,,,,,,,,,2,,,,900000,
04:45:00.000+03:00,05:00:00.000+03:00,15.854166081985502,,,,,,,,,2,,,,900000,
05:00:00.000+03:00,05:15:00.000+03:00,15.854166081985502,,,,,,,,,2,,,,900000,
05:15:00.000+03:00,05:30:00.000+03:00,15.854166081985502,,,,,,,,,2,,,,900000,
05:30:00.000+03:00,05:45:00.000+03:00,15.854166081985502,,,,,,,,,0,,,,900000,
05:45:00.000+03:00,06:00:00.000+03:00,15.854166081985502,,,,,,,,,,,,,900000,
06:00:00.000+03:00,06:15:00.000+03:00,15.854166081985502,,,,,,,,,,,,,900000,
06:15:00.000+03:00,06:30:00.000+03:00,15.854166081985502,,,,,,,,,,,,,900000,
06:30:00.000+03:00,06:45:00.000+03:00,15.854166081985502,,,,,,,,,4,,,,900000,
06:45:00.000+03:00,07:00:00.000+03:00,15.854166081985502,,,,,,,,,4,,,,900000,
07:00:00.000+03:00,07:15:00.000+03:00,15.854166081985502,,,,,,,,,41,,,,900000,
07:15:00.000+03:00,07:30:00.000+03:00,20.054881734853346,,,,,,,,,41,,,,695311,91884
07:30:00.000+03:00,07:45:00.000+03:00,19.730882205579984,,58.07813262939453,24.49553871154785,58.09599685668945,24.505844116210938,19.138739313398087,19.824920654296875,18.615697860717773,51,,,,372557,84797
07:45:00.000+03:00,08:00:00.000+03:00,15.854167578266862,,58.07818603515625,24.495656967163086,58.078216552734375,24.495790481567383,,,,51,,,,900000,
08:00:00.000+03:00,08:15:00.000+03:00,15.854167578266862,,58.07815933227539,24.495397567749023,58.07815933227539,24.495397567749023,,,,6,,,,900000,
08:15:00.000+03:00,08:30:00.000+03:00,15.854167578266862,,,,,,,,,6,,,,900000,
08:30:00.000+03:00,08:45:00.000+03:00,15.854167578266862,,,,,,,,,42,,,,900000,
08:45:00.000+03:00,09:00:00.000+03:00,25.092092563366492,,58.07813262939453,24.495397567749023,58.078189849853516,24.495689392089844,,,,42,,,,697935,202065
09:00:00.000+03:00,09:15:00.000+03:00,15.85416628034052,,,,,,,,,0,,,,900000,
09:15:00.000+03:00,09:30:00.000+03:00,15.85416628034052,,,,,,,,,,,,,900000,
09:30:00.000+03:00,09:45:00.000+03:00,22.263727245438726,,58.07813262939453,24.495269775390625,58.07818603515625,24.49553871154785,1.766152024269104,1.766152024269104,1.766152024269104,83,,,,759801,140199
09:45:00.000+03:00,10:00:00.000+03:00,15.85416586435815,,58.07778549194336,24.495615005493164,58.07778549194336,24.495615005493164,,,,84,,,,900000,
10:00:00.000+03:00,10:15:00.000+03:00,15.85416586435815,,,,,,,,,0,,,,900000,
10:15:00.000+03:00,10:30:00.000+03:00,15.85416586435815,,,,,,,,,,,,,900000,
10:30:00.000+03:00,10:45:00.000+03:00,15.85416586435815,,58.077579498291016,24.495384216308594,58.07815933227539,24.495929718017578,1.0967636704444885,1.1083904504776,1.085136890411377,6,,,,900000,
10:45:00.000+03:00,11:00:00.000+03:00,15.85416586435815,,,,,,,,,,,,,900000,
11:00:00.000+03:00,11:15:00.000+03:00,15.85416586435815,,,,,,,,,,,,,900000,
11:15:00.000+03:00,11:30:00.000+03:00,15.85416586435815,,,,,,,,,,,,,900000,
11:30:00.000+03:00,11:45:00.000+03:00,21.216748069240836,,58.07819747924805,24.49567985534668,58.0783576965332,24.495819091796875,,,,126,,,,782702,117298
11:45:00.000+03:00,12:00:00.000+03:00,28.435466284365745,,58.07813262939453,24.49553871154785,58.07830810546875,24.496061325073242,,,,125,,,,624804,275196
12:00:00.000+03:00,12:15:00.000+03:00,18.967123403032502,,58.07813262939453,24.49553871154785,58.07813262939453,24.49553871154785,,,,5,,,,831909,68091
12:15:00.000+03:00,12:30:00.000+03:00,15.854166493232626,,,,,,,,,4,,,,900000,
12:30:00.000+03:00,12:45:00.000+03:00,15.854166493232626,,58.07823944091797,24.495471954345703,58.07829666137695,24.4954776763916,,,,15,,,,900000,
12:45:00.000+03:00,13:00:00.000+03:00,15.854166493232626,,,,,,,,,15,,,,900000,
13:00:00.000+03:00,13:15:00.000+03:00,15.854166493232626,,58.07819747924805,24.495214462280273,58.07823944091797,24.4954776763916,,,,5,,,,900000,
13:15:00.000+03:00,13:30:00.000+03:00,15.854166493232626,,58.07823944091797,24.4953670501709,58.0782585144043,24.4954776763916,,,,5,,,,900000,
13:30:00.000+03:00,13:45:00.000+03:00,24.718442582828494,,58.07813262939453,24.49553871154785,58.07813262939453,24.49553871154785,,,,63,,,,706108,193892
13:45:00.000+03:00,14:00:00.000+03:00,18.614732581090003,,58.07813262939453,24.49553871154785,58.07813262939453,24.49553871154785,,,,63,,,,839617,60383
14:00:00.000+03:00,14:15:00.000+03:00,15.854166777566459,,,,,,,,,5,,,,900000,
14:15:00.000+03:00,14:30:00.000+03:00,15.854166777566459,,,,,,,,,5,,,,900000,
14:30:00.000+03:00,14:45:00.000+03:00,34.684830587971376,128.98583984375,58.07856369018555,24.4959774017334,58.07856369018555,24.4959774017334,1.074881911277771,1.074881911277771,1.074881911277771,296,,,,369288,411891
14:45:00.000+03:00,15:00:00.000+03:00,24.263369507832223,,58.079341888427734,24.49653434753418,58.079341888427734,24.49653434753418,,,,137,,,,,183938
15:00:00.000+03:00,15:15:00.000+03:00,16.946953193445616,,58.11793899536133,24.49373435974121,58.11793899536133,24.49373435974121,,,,47,,,,537511,23903
15:15:00.000+03:00,15:30:00.000+03:00,15.85416514708058,,,,,,,,,47,,,,900000,
15:30:00.000+03:00,15:45:00.000+03:00,15.85416514708058,,,,,,,,,35,,,,900000,
15:45:00.000+03:00,16:00:00.000+03:00,15.85416514708058,,,,,,,,,35,,,,900000,
16:00:00.000+03:00,16:15:00.000+03:00,15.85416514708058,,,,,,,,,61,,,,900000,
16:15:00.000+03:00,16:30:00.000+03:00,15.854164847684105,,,,,,,,,63,,,,124064,
16:30:00.000+03:00,16:45:00.000+03:00,16.613351651339023,,58.11793899536133,24.49373435974121,58.11793899536133,24.49373435974121,,,,36,,,,845442,16606
16:45:00.000+03:00,17:00:00.000+03:00,15.854165416810913,,,,,,,,,36,,,,900000,
17:00:00.000+03:00,17:15:00.000+03:00,15.854165416810913,,,,,,,,,55,,,,900000,
17:15:00.000+03:00,17:30:00.000+03:00,15.854165416810913,,,,,,,,,55,,,,900000,
