Algusaeg,Lõppaeg,Kaloreid (kcal),Kaugus (m),Minimaalne laiuskraad (kraadi),Minimaalne pikkuskraad (kraadi),Maksimaalne laiuskraad (kraadi),Maksimaalne pikkuskraad (kraadi),Keskmine kiirus (m/s),Max kiirus (m/s),Min kiirus (m/s),Sammuloend,Keskmine kaal (kg),Max kaal (kg),Min kaal (kg),Inaktiivsus kestus (ms),Kõndimine kestus (ms)
00:00:00.000+03:00,00:15:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
00:15:00.000+03:00,00:30:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
00:30:00.000+03:00,00:45:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
00:45:00.000+03:00,01:00:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
01:00:00.000+03:00,01:15:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
01:15:00.000+03:00,01:30:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
01:30:00.000+03:00,01:45:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
01:45:00.000+03:00,02:00:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
02:00:00.000+03:00,02:15:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
02:15:00.000+03:00,02:30:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
02:30:00.000+03:00,02:45:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
02:45:00.000+03:00,03:00:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
03:00:00.000+03:00,03:15:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
03:15:00.000+03:00,03:30:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
03:30:00.000+03:00,03:45:00.000+03:00,15.854167226552631,,58.117977142333984,24.493684768676758,58.117977142333984,24.493684768676758,,,,,,,,900000,
03:45:00.000+03:00,04:00:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
04:00:00.000+03:00,04:15:00.000+03:00,15.854167226552631,,58.11793899536133,24.49373435974121,58.11793899536133,24.49373435974121,,,,,,,,900000,
04:15:00.000+03:00,04:30:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
04:30:00.000+03:00,04:45:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
04:45:00.000+03:00,05:00:00.000+03:00,15.854167226552631,,58.1180305480957,24.493677139282227,58.1180305480957,24.493677139282227,,,,,,,,900000,
05:00:00.000+03:00,05:15:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
05:15:00.000+03:00,05:30:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
05:30:00.000+03:00,05:45:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
05:45:00.000+03:00,06:00:00.000+03:00,15.854167226552631,,58.117950439453125,24.493629455566406,58.11795425415039,24.493648529052734,,,,,,,,900000,
06:00:00.000+03:00,06:15:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
06:15:00.000+03:00,06:30:00.000+03:00,15.854167226552631,,58.11792755126953,24.49361228942871,58.11798095703125,24.49373435974121,,,,,,,,900000,
06:30:00.000+03:00,06:45:00.000+03:00,15.854167226552631,,58.11793899536133,24.49373435974121,58.11793899536133,24.49373435974121,,,,,,,,900000,
06:45:00.000+03:00,07:00:00.000+03:00,15.854167226552631,,,,,,,,,,,,,900000,
07:00:00.000+03:00,07:15:00.000+03:00,15.854167226552631,,,,,,,,,17,,,,900000,
07:15:00.000+03:00,07:30:00.000+03:00,15.854167226552631,,,,,,,,,17,,,,900000,
07:30:00.000+03:00,07:45:00.000+03:00,18.637132354146008,,58.07820510864258,24.495681762695312,58.07830810546875,24.496061325073242,,,,75,,,,399477,60873
07:45:00.000+03:00,08:00:00.000+03:00,19.611693763237916,,58.07817840576172,24.49560546875,58.07817840576172,24.49560546875,,,,75,,,,817810,82190
08:00:00.000+03:00,08:15:00.000+03:00,17.34999954051075,,,,,,,,,17,,,,867281,32719
08:15:00.000+03:00,08:30:00.000+03:00,15.854165756696927,,,,,,,,,17,,,,900000,
08:30:00.000+03:00,08:45:00.000+03:00,15.854165756696927,,,,,,,,,42,,,,900000,
08:45:00.000+03:00,09:00:00.000+03:00,19.913568018722547,,58.07815933227539,24.495397567749023,58.07817077636719,24.49557876586914,,,,42,,,,811207,88793
09:00:00.000+03:00,09:15:00.000+03:00,15.854165846613297,,58.07815933227539,24.495397567749023,58.07815933227539,24.495397567749023,,,,0,,,,900000,
09:15:00.000+03:00,09:30:00.000+03:00,15.854165846613297,,,,,,,,,,,,,900000,
09:30:00.000+03:00,09:45:00.000+03:00,15.854165846613297,,58.07817077636719,24.49557876586914,58.07819366455078,24.495662689208984,,,,67,,,,900000,
09:45:00.000+03:00,10:00:00.000+03:00,15.854165846613297,,58.07807922363281,24.49557876586914,58.07817077636719,24.495849609375,,,,67,,,,900000,
10:00:00.000+03:00,10:15:00.000+03:00,15.854165846613297,,,,,,,,,5,,,,900000,
10:15:00.000+03:00,10:30:00.000+03:00,15.854165846613297,,,,,,,,,5,,,,900000,
10:30:00.000+03:00,10:45:00.000+03:00,16.82177902462678,29.80292320251465,58.07817077636719,24.49557876586914,58.078433990478516,24.495676040649414,1.4081228971481323,1.4081228971481323,1.4081228971481323,39,,,,878835,21165
10:45:00.000+03:00,11:00:00.000+03:00,15.854166092395172,,,,,,,,,39,,,,900000,
11:00:00.000+03:00,11:15:00.000+03:00,15.854166092395172,,,,,,,,,5,,,,900000,
11:15:00.000+03:00,11:30:00.000+03:00,15.854166092395172,,,,,,,,,5,,,,900000,
11:30:00.000+03:00,11:45:00.000+03:00,20.12520962377225,,,,,,,,,90,,,,806577,93423
11:45:00.000+03:00,12:00:00.000+03:00,38.58074883158456,115.28112751487775,58.07815933227539,24.495397567749023,58.07815933227539,24.495397567749023,0.3541371060129901,1.1087086200714111,0.28708314895629883,324,,,,97447,497108
12:00:00.000+03:00,12:15:00.000+03:00,23.45873936716138,1.435415682754084,58.07823944091797,24.4954776763916,58.07823944091797,24.4954776763916,,,,25,,,,733662,166338
12:15:00.000+03:00,12:30:00.000+03:00,15.854166634158682,,58.07823944091797,24.4954776763916,58.07823944091797,24.4954776763916,,,,23,,,,900000,
12:30:00.000+03:00,12:45:00.000+03:00,19.60858667321336,,58.078163146972656,24.495594024658203,58.078163146972656,24.495594024658203,,,,61,,,,817878,82122
12:45:00.000+03:00,13:00:00.000+03:00,15.854165434317752,,58.07817077636719,24.49557876586914,58.07817077636719,24.49557876586914,,,,61,,,,900000,
13:00:00.000+03:00,13:15:00.000+03:00,15.854165434317752,,,,,,,,,23,,,,900000,
13:15:00.000+03:00,13:30:00.000+03:00,21.25313948675444,,58.078369140625,24.4959659576416,58.078369140625,24.4959659576416,,,,23,,,,781906,118094
13:30:00.000+03:00,13:45:00.000+03:00,15.854166974547585,,58.07830810546875,24.495668411254883,58.07843780517578,24.496061325073242,,,,40,,,,900000,
13:45:00.000+03:00,14:00:00.000+03:00,15.854166974547585,,58.07817077636719,24.49557876586914,58.07821273803711,24.495759963989258,,,,40,,,,900000,
14:00:00.000+03:00,14:15:00.000+03:00,19.984568360174173,,58.07817077636719,24.49557876586914,58.07822799682617,24.495649337768555,,,,30,,,,809654,90346
14:15:00.000+03:00,14:30:00.000+03:00,15.854165358974134,,,,,,,,,30,,,,900000,
14:30:00.000+03:00,14:45:00.000+03:00,28.928117673056967,155.31626892089844,58.078590393066406,24.498279571533203,58.079986572265625,24.498401641845703,0.7304704189300537,0.7304704189300537,0.7304704189300537,413,,,,614028,285972
14:45:00.000+03:00,15:00:00.000+03:00,35.8381953944038,504.09227795071075,,,,,1.4199782609939575,1.4199782609939575,1.4199782609939575,734,,,,422220,437119
15:00:00.000+03:00,15:15:00.000+03:00,48.96463061769105,1056.210696750217,58.11793899536133,24.49373435974121,58.11793899536133,24.49373435974121,1.4614422917366028,1.4643715620040894,1.4585130214691162,1473,,,,175761,724239
15:15:00.000+03:00,15:30:00.000+03:00,15.854166624523202,,,,,,,,,122,,,,900000,
15:30:00.000+03:00,15:45:00.000+03:00,15.854166624523202,,,,,,,,,22,,,,900000,
15:45:00.000+03:00,16:00:00.000+03:00,15.854166624523202,,,,,,,,,21,,,,900000,
16:00:00.000+03:00,16:15:00.000+03:00,15.854166624523202,,,,,,,,,37,,,,900000,
16:15:00.000+03:00,16:30:00.000+03:00,15.854166624523202,,,,,,,,,37,,,,900000,
16:30:00.000+03:00,16:45:00.000+03:00,15.854166624523202,,,,,,,,,2,,,,900000,
16:45:00.000+03:00,17:00:00.000+03:00,15.854166624523202,,,,,,,,,2,,,,900000,
17:00:00.000+03:00,17:15:00.000+03:00,15.854166624523202,,,,,,,,,3,,,,900000,
17:15:00.000+03:00,17:30:00.000+03:00,15.854166624523202,,,,,,,,,3,,,,900000,
17:30:00.000+03:00,17:45:00.000+03:00,15.854166624523202,,,,,,,,,2,,,,900000,
17:45:00.000+03:00,18:00:00.000+03:00,15.854166624523202,,,,,,,,,2,,,,900000,
18:00:00.000+03:00,18:15:00.000+03:00,15.854166624523202,,,,,,,,,1,,,,900000,
18:15:00.000+03:00,18:30:00.000+03:00,15.854166624523202,,,,,,,,,1,,,,900000,
18:30:00.000+03:00,18:45:00.000+03:00,15.854166624523202,,,,,,,,,7,,,,900000,
18:45:00.000+03:00,19:00:00.000+03:00,15.854166624523202,,,,,,,,,7,,,,900000,
19:00:00.000+03:00,19:15:00.000+03:00,15.854166624523202,,,,,,,,,23,,,,900000,
19:15:00.000+03:00,19:30:00.000+03:00,15.854166624523202,,,,,,,,,23,,,,900000,
19:30:00.000+03:00,19:45:00.000+03:00,15.854166624523202,,,,,,,,,5,,,,900000,
19:45:00.000+03:00,20:00:00.000+03:00,15.854166624523202,,,,,,,,,5,,,,900000,
20:00:00.000+03:00,20:15:00.000+03:00,15.854166624523202,,,,,,,,,33,,,,900000,
20:15:00.000+03:00,20:30:00.000+03:00,15.854166624523202,,,,,,,,,33,,,,900000,
20:30:00.000+03:00,20:45:00.000+03:00,15.854166624523202,,,,,,,,,2,,,,900000,
20:45:00.000+03:00,21:00:00.000+03:00,15.854166624523202,,,,,,,,,2,,,,900000,
21:00:00.000+03:00,21:15:00.000+03:00,15.854166624523202,,,,,,,,,1,,,,900000,
21:15:00.000+03:00,21:30:00.000+03:00,15.854166624523202,,,,,,,,,1,,,,900000,
21:30:00.000+03:00,21:45:00.000+03:00,15.854166624523202,,,,,,,,,0,,,,900000,
21:45:00.000+03:00,22:00:00.000+03:00,15.854166624523202,,,,,,,,,,,,,900000,
22:00:00.000+03:00,22:15:00.000+03:00,15.854166624523202,,,,,,,,,12,,,,900000,
22:15:00.000+03:00,22:30:00.000+03:00,15.854166624523202,,,,,,,,,12,,,,900000,
22:30:00.000+03:00,22:45:00.000+03:00,15.854166624523202,,,,,,,,,8,,,,900000,
22:45:00.000+03:00,23:00:00.000+03:00,15.854166696304823,,58.11804962158203,24.493513107299805,58.11804962158203,24.493513107299805,,,,8,,,,867410,
23:00:00.000+03:00,23:15:00.000+03:00,15.854167073771134,,,,,,,,,20,,,,900000,
23:15:00.000+03:00,23:30:00.000+03:00,15.854167073771134,,,,,,,,,20,,,,900000,
23:30:00.000+03:00,23:45:00.000+03:00,15.854167073771134,,,,,,,,,0,,,,900000,
23:45:00.000+03:00,00:00:00.000+03:00,15.854167073771134,,,,,,,,,,,,,900000,
