Algusaeg,Lõppaeg,Kaloreid (kcal),Kaugus (m),Minimaalne laiuskraad (kraadi),Minimaalne pikkuskraad (kraadi),Maksimaalne laiuskraad (kraadi),Maksimaalne pikkuskraad (kraadi),Keskmine kiirus (m/s),Max kiirus (m/s),Min kiirus (m/s),Sammuloend,Keskmine kaal (kg),Max kaal (kg),Min kaal (kg),Inaktiivsus kestus (ms),Kõndimine kestus (ms)
00:00:00.000+02:00,00:15:00.000+02:00,15.854165219038503,,58.11790466308594,24.493717193603516,58.11790466308594,24.493717193603516,,,,,,,,900000,
00:15:00.000+02:00,00:30:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
00:30:00.000+02:00,00:45:00.000+02:00,15.854165219038503,,,,,,,,,5,,,,900000,
00:45:00.000+02:00,01:00:00.000+02:00,15.854165219038503,,,,,,,,,5,,,,900000,
01:00:00.000+02:00,01:15:00.000+02:00,15.854165219038503,,58.117950439453125,24.493764877319336,58.117950439453125,24.493764877319336,0.5017008781433105,0.5017008781433105,0.5017008781433105,3,,,,900000,
01:15:00.000+02:00,01:30:00.000+02:00,15.854165219038503,,,,,,0.5017008781433105,0.5017008781433105,0.5017008781433105,3,,,,900000,
01:30:00.000+02:00,01:45:00.000+02:00,15.854165219038503,,,,,,0.5017008781433105,0.5017008781433105,0.5017008781433105,0,,,,900000,
01:45:00.000+02:00,02:00:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
02:00:00.000+02:00,02:15:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
02:15:00.000+02:00,02:30:00.000+02:00,15.854165219038503,,58.1179084777832,24.493694305419922,58.1179084777832,24.493694305419922,,,,,,,,900000,
02:30:00.000+02:00,02:45:00.000+02:00,15.854165219038503,,,,,,,,,1,,,,900000,
02:45:00.000+02:00,03:00:00.000+02:00,15.854165219038503,,58.1179313659668,24.49365997314453,58.11795425415039,24.49370765686035,0.5933941006660461,0.5933941006660461,0.5933941006660461,1,,,,900000,
03:00:00.000+02:00,03:15:00.000+02:00,15.854165219038503,,,,,,,,,0,,,,900000,
03:15:00.000+02:00,03:30:00.000+02:00,15.854165219038503,,58.117923736572266,24.49372100830078,58.117923736572266,24.49372100830078,,,,,,,,900000,
03:30:00.000+02:00,03:45:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
03:45:00.000+02:00,04:00:00.000+02:00,15.854165219038503,,58.11790466308594,24.493812561035156,58.11790466308594,24.493812561035156,,,,,,,,900000,
04:00:00.000+02:00,04:15:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
04:15:00.000+02:00,04:30:00.000+02:00,15.854165219038503,,58.11793899536133,24.49373435974121,58.11793899536133,24.49373435974121,,,,,,,,900000,
04:30:00.000+02:00,04:45:00.000+02:00,15.854165219038503,,,,,,,,,1,,,,900000,
04:45:00.000+02:00,05:00:00.000+02:00,15.854165219038503,,58.117942810058594,24.49350357055664,58.11800765991211,24.493684768676758,,,,1,,,,900000,
05:00:00.000+02:00,05:15:00.000+02:00,15.854165219038503,,58.11793899536133,24.49373435974121,58.11793899536133,24.49373435974121,,,,0,,,,900000,
05:15:00.000+02:00,05:30:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
05:30:00.000+02:00,05:45:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
05:45:00.000+02:00,06:00:00.000+02:00,15.854165219038503,,,,,,,,,,,,,900000,
06:00:00.000+02:00,06:15:00.000+02:00,15.854165219038503,,58.11799240112305,24.49366569519043,58.11800765991211,24.493745803833008,0.584553062915802,0.584553062915802,0.584553062915802,1,,,,900000,
06:15:00.000+02:00,06:30:00.000+02:00,15.854165219038503,,,,,,,,,1,,,,900000,
06:30:00.000+02:00,06:45:00.000+02:00,15.854165219038503,,58.117942810058594,24.493757247924805,58.117942810058594,24.493757247924805,,,,32,,,,900000,
06:45:00.000+02:00,07:00:00.000+02:00,15.854165219038503,,58.117977142333984,24.493724822998047,58.1180419921875,24.4937744140625,1.1323076486587524,1.1323076486587524,1.1323076486587524,33,,,,900000,
07:00:00.000+02:00,07:15:00.000+02:00,15.854165219038503,,58.11792755126953,24.49370765686035,58.11792755126953,24.49370765686035,3.1811437606811523,3.1811437606811523,3.1811437606811523,85,,,,900000,
07:15:00.000+02:00,07:30:00.000+02:00,15.854165219038503,,58.117916107177734,24.493667602539062,58.117916107177734,24.493667602539062,3.1811437606811523,3.1811437606811523,3.1811437606811523,86,,,,900000,
07:30:00.000+02:00,07:45:00.000+02:00,18.935028394231892,30.032608032226562,58.07803726196289,24.4956111907959,58.11453628540039,24.503009796142578,4.2594798011387445,6.97539758682251,1.0084044933319092,61,,,,355782,67389
07:45:00.000+02:00,08:00:00.000+02:00,15.854165268225337,,58.07844924926758,24.495981216430664,58.078556060791016,24.496097564697266,0.6545518040657043,0.6545518040657043,0.6545518040657043,60,,,,900000,
08:00:00.000+02:00,08:15:00.000+02:00,23.14548189777675,,58.07815933227539,24.495397567749023,58.07856750488281,24.49620246887207,0.5793048834396621,1.1621042490005493,0.5216854810714722,107,,,,740514,159486
08:15:00.000+02:00,08:30:00.000+02:00,22.78527312226477,,58.078269958496094,24.496007919311523,58.078269958496094,24.496007919311523,,,,108,,,,748393,151607
08:30:00.000+02:00,08:45:00.000+02:00,28.634379560894466,,58.07802200317383,24.495683670043945,58.07822799682617,24.496135711669922,,,,89,,,,620453,279547
08:45:00.000+02:00,09:00:00.000+02:00,33.36834857372608,,58.07823181152344,24.495708465576172,58.07823181152344,24.495708465576172,,,,89,,,,516905,383095
09:00:00.000+02:00,09:15:00.000+02:00,33.84317334313,,58.078269958496094,24.495746612548828,58.07841873168945,24.496021270751953,,,,60,,,,506519,393481
09:15:00.000+02:00,09:30:00.000+02:00,15.854165564315316,,58.07815933227539,24.495397567749023,58.07825469970703,24.495454788208008,1.571091651916504,1.571091651916504,1.571091651916504,59,,,,900000,
